instance-name,bp-accuracy-mfe,bp-accuracy-constraint,seq-id,dataset,fam-id,context-len,Asymmetric,energy-param,instance-name
C200-RF00036-AF256209.1/7744-8083,0.825322642116,0.828537080588,AF256209.1/7744-8083,genome,RF00036,200,True,turner,C200-RF00036-AF256209.1/7744-8083
C200-RF00036-AF025756.1/1480-1816,0.850439741646,0.883396398328,AF025756.1/1480-1816,genome,RF00036,200,True,turner,C200-RF00036-AF025756.1/1480-1816
C200-RF00036-U12034.1/1916-2252,0.87108371075,0.872805483997,U12034.1/1916-2252,genome,RF00036,200,True,turner,C200-RF00036-U12034.1/1916-2252
C200-RF00036-AF358142.1/1495-1831,0.872960121056,0.875000206437,AF358142.1/1495-1831,genome,RF00036,200,True,turner,C200-RF00036-AF358142.1/1495-1831
C200-RF00036-AJ418528.1/1477-1813,0.887963520266,0.883201660541,AJ418528.1/1477-1813,genome,RF00036,200,True,turner,C200-RF00036-AJ418528.1/1477-1813
C200-RF00036-U08445.1/1467-1806,0.869299718071,0.885986600728,U08445.1/1467-1806,genome,RF00036,200,True,turner,C200-RF00036-U08445.1/1467-1806
C200-RF00036-AF217173.1/1552-1888,0.872905984691,0.879712802658,AF217173.1/1552-1888,genome,RF00036,200,True,turner,C200-RF00036-AF217173.1/1552-1888
C200-RF00036-AF025760.1/1479-1815,0.879214060624,0.884825463069,AF025760.1/1479-1815,genome,RF00036,200,True,turner,C200-RF00036-AF025760.1/1479-1815
C200-RF00036-AF025764.1/1500-1839,0.839113698975,0.850578623915,AF025764.1/1500-1839,genome,RF00036,200,True,turner,C200-RF00036-AF025764.1/1500-1839
C200-RF00036-U84819.1/1740-2073,0.736475215286,0.752606982235,U84819.1/1740-2073,genome,RF00036,200,True,turner,C200-RF00036-U84819.1/1740-2073
C200-RF00036-AF025749.1/1498-1837,0.866197175379,0.871969755049,AF025749.1/1498-1837,genome,RF00036,200,True,turner,C200-RF00036-AF025749.1/1498-1837
C200-RF00036-AF025758.1/1519-1855,0.834431794836,0.846236794339,AF025758.1/1519-1855,genome,RF00036,200,True,turner,C200-RF00036-AF025758.1/1519-1855
C200-RF00036-U79722.1/1497-1833,0.870506031339,0.88730098583,U79722.1/1497-1833,genome,RF00036,200,True,turner,C200-RF00036-U79722.1/1497-1833
C200-RF00036-AJ417427.1/1474-1810,0.848228115122,0.868514172952,AJ417427.1/1474-1810,genome,RF00036,200,True,turner,C200-RF00036-AJ417427.1/1474-1810
C200-RF00036-AF358145.1/1495-1831,0.871690238038,0.873668001949,AF358145.1/1495-1831,genome,RF00036,200,True,turner,C200-RF00036-AF358145.1/1495-1831
C200-RF00036-AF256206.1/7745-8081,0.838320148782,0.839274449362,AF256206.1/7745-8081,genome,RF00036,200,True,turner,C200-RF00036-AF256206.1/7745-8081
C200-RF00036-AF358140.1/1495-1831,0.81400704585,0.816397323113,AF358140.1/1495-1831,genome,RF00036,200,True,turner,C200-RF00036-AF358140.1/1495-1831
C200-RF00036-L02317.1/7251-7587,0.843390547302,0.849869818147,L02317.1/7251-7587,genome,RF00036,200,True,turner,C200-RF00036-L02317.1/7251-7587
C200-RF00036-K02011.1/1705-2041,0.757848128525,0.759305029143,K02011.1/1705-2041,genome,RF00036,200,True,turner,C200-RF00036-K02011.1/1705-2041
C200-RF00036-AF256205.1/7729-8068,0.842744937614,0.847482638174,AF256205.1/7729-8068,genome,RF00036,200,True,turner,C200-RF00036-AF256205.1/7729-8068
C200-RF00036-M38430.1/1673-2009,0.763793215765,0.781252248323,M38430.1/1673-2009,genome,RF00036,200,True,turner,C200-RF00036-M38430.1/1673-2009
C200-RF00036-AF070521.1/7699-8035,0.858482722708,0.859089628412,AF070521.1/7699-8035,genome,RF00036,200,True,turner,C200-RF00036-AF070521.1/7699-8035
C200-RF00036-L42371.1/1489-1825,0.790654604739,0.795538115465,L42371.1/1489-1825,genome,RF00036,200,True,turner,C200-RF00036-L42371.1/1489-1825
C200-RF00036-U36859.1/1501-1837,0.879815866725,0.881750906081,U36859.1/1501-1837,genome,RF00036,200,True,turner,C200-RF00036-U36859.1/1501-1837
C200-RF00036-AF217172.1/1552-1888,0.848516007167,0.852752943158,AF217172.1/1552-1888,genome,RF00036,200,True,turner,C200-RF00036-AF217172.1/1552-1888
C200-RF00036-AF042101.1/7738-8074,0.867189212184,0.883236007835,AF042101.1/7738-8074,genome,RF00036,200,True,turner,C200-RF00036-AF042101.1/7738-8074
C200-RF00036-U34604.1/7723-8059,0.878371511639,0.880518650992,U34604.1/7723-8059,genome,RF00036,200,True,turner,C200-RF00036-U34604.1/7723-8059
C200-RF00036-U26942.1/7087-7423,0.864845424632,0.866333786528,U26942.1/7087-7423,genome,RF00036,200,True,turner,C200-RF00036-U26942.1/7087-7423
C200-RF00036-M77230.1/717-1053,0.851533946092,0.855005572672,M77230.1/717-1053,genome,RF00036,200,True,turner,C200-RF00036-M77230.1/717-1053
C200-RF00036-U08446.1/1488-1827,0.850790758663,0.866046271764,U08446.1/1488-1827,genome,RF00036,200,True,turner,C200-RF00036-U08446.1/1488-1827
C200-RF00036-AF217162.1/1537-1873,0.872309769738,0.874005261179,AF217162.1/1537-1873,genome,RF00036,200,True,turner,C200-RF00036-AF217162.1/1537-1873
C200-RF00036-AF256204.1/7738-8077,0.843211061269,0.844308660862,AF256204.1/7738-8077,genome,RF00036,200,True,turner,C200-RF00036-AF256204.1/7738-8077
C200-RF00036-AJ417428.1/1504-1840,0.867865789952,0.883765247433,AJ417428.1/1504-1840,genome,RF00036,200,True,turner,C200-RF00036-AJ417428.1/1504-1840
C200-RF00036-AF041133.1/1483-1819,0.863953946359,0.869931418759,AF041133.1/1483-1819,genome,RF00036,200,True,turner,C200-RF00036-AF041133.1/1483-1819
C200-RF00036-AF256208.1/7739-8078,0.856420564151,0.858686228109,AF256208.1/7739-8078,genome,RF00036,200,True,turner,C200-RF00036-AF256208.1/7739-8078
C200-RF00036-U12036.1/1506-1842,0.853432179112,0.854072585928,U12036.1/1506-1842,genome,RF00036,200,True,turner,C200-RF00036-U12036.1/1506-1842
C200-RF00038-X72685.1/1303-1435,0.473387246198,0.674693531599,X72685.1/1303-1435,genome,RF00038,200,True,turner,C200-RF00038-X72685.1/1303-1435
C200-RF00038-X61210.1/159-288,0.264588877228,0.228152640102,X61210.1/159-288,genome,RF00038,200,True,turner,C200-RF00038-X61210.1/159-288
C200-RF00038-AJ002742.1/161-290,0.353075231889,0.355687978311,AJ002742.1/161-290,genome,RF00038,200,True,turner,C200-RF00038-AJ002742.1/161-290
C200-RF00038-AJ132962.1/66-198,0.182737628292,0.251874314388,AJ132962.1/66-198,genome,RF00038,200,True,turner,C200-RF00038-AJ132962.1/66-198
C200-RF00038-X54618.1/1184-1313,0.486948516387,0.431968621358,X54618.1/1184-1313,genome,RF00038,200,True,turner,C200-RF00038-X54618.1/1184-1313
C200-RF00038-M55160.1/297-426,0.264588877228,0.228152640102,M55160.1/297-426,genome,RF00038,200,True,turner,C200-RF00038-M55160.1/297-426
C200-RF00038-AJ132963.1/66-198,0.182737628292,0.251874314388,AJ132963.1/66-198,genome,RF00038,200,True,turner,C200-RF00038-AJ132963.1/66-198
C200-RF00038-AJ132964.1/66-198,0.114814300963,0.162997155383,AJ132964.1/66-198,genome,RF00038,200,True,turner,C200-RF00038-AJ132964.1/66-198
C200-RF00038-X97014.1/5134-5003,0.107479398914,0.107016337384,X97014.1/5134-5003,genome,RF00038,200,True,turner,C200-RF00038-X97014.1/5134-5003
C200-RF00038-AL591974.1/4468-4339,0.264588877228,0.228152640102,AL591974.1/4468-4339,genome,RF00038,200,True,turner,C200-RF00038-AL591974.1/4468-4339
C200-RF00038-M24199.1/139-10,0.498052818526,0.447328885409,M24199.1/139-10,genome,RF00038,200,True,turner,C200-RF00038-M24199.1/139-10
C200-RF00040-BX571868.1/245396-245719,0.630292454225,0.570863973302,BX571868.1/245396-245719,genome,RF00040,200,True,turner,C200-RF00040-BX571868.1/245396-245719
C200-RF00040-AL627269.1/129907-129570,0.31640529799,0.316282165512,AL627269.1/129907-129570,genome,RF00040,200,True,turner,C200-RF00040-AL627269.1/129907-129570
C200-RF00040-AF259268.1/36-432,0.533723215133,0.478794357102,AF259268.1/36-432,genome,RF00040,200,True,turner,C200-RF00040-AF259268.1/36-432
C200-RF00040-AF259267.1/37-374,0.735265779903,0.737190425226,AF259267.1/37-374,genome,RF00040,200,True,turner,C200-RF00040-AF259267.1/37-374
C200-RF00040-BX950851.1/2038367-2038030,0.547676647688,0.545628931471,BX950851.1/2038367-2038030,genome,RF00040,200,True,turner,C200-RF00040-BX950851.1/2038367-2038030
C200-RF00040-AF259269.1/38-376,0.795222938319,0.826461652753,AF259269.1/38-376,genome,RF00040,200,True,turner,C200-RF00040-AF259269.1/38-376
C200-RF00041-AF465517.1/7298-7418,0.735616353217,0.862318551133,AF465517.1/7298-7418,genome,RF00041,200,True,turner,C200-RF00041-AF465517.1/7298-7418
C200-RF00041-AY429470.1/7281-7401,0.669487762098,0.840117395493,AY429470.1/7281-7401,genome,RF00041,200,True,turner,C200-RF00041-AY429470.1/7281-7401
C200-RF00041-AF317694.1/7290-7410,0.784361032769,0.926091534174,AF317694.1/7290-7410,genome,RF00041,200,True,turner,C200-RF00041-AF317694.1/7290-7410
C200-RF00041-AY302540.1/7330-7450,0.804796478215,0.947062752139,AY302540.1/7330-7450,genome,RF00041,200,True,turner,C200-RF00041-AY302540.1/7330-7450
C200-RF00041-AF083069.1/7313-7433,0.636362185902,0.799329988195,AF083069.1/7313-7433,genome,RF00041,200,True,turner,C200-RF00041-AF083069.1/7313-7433
C200-RF00041-X84981.1/7301-7420,0.635254343168,0.772612500529,X84981.1/7301-7420,genome,RF00041,200,True,turner,C200-RF00041-X84981.1/7301-7420
C200-RF00041-AY302550.1/7303-7424,0.593124631219,0.722830434602,AY302550.1/7303-7424,genome,RF00041,200,True,turner,C200-RF00041-AY302550.1/7303-7424
C200-RF00041-AY302556.1/7274-7394,0.589965594961,0.760388941119,AY302556.1/7274-7394,genome,RF00041,200,True,turner,C200-RF00041-AY302556.1/7274-7394
C200-RF00041-AY302548.1/7313-7433,0.535864703371,0.628419978741,AY302548.1/7313-7433,genome,RF00041,200,True,turner,C200-RF00041-AY302548.1/7313-7433
C200-RF00041-D10582.1/4105-4224,0.635804654422,0.825105651002,D10582.1/4105-4224,genome,RF00041,200,True,turner,C200-RF00041-D10582.1/4105-4224
C200-RF00041-AY302541.1/7317-7437,0.804792877481,0.94917279918,AY302541.1/7317-7437,genome,RF00041,200,True,turner,C200-RF00041-AY302541.1/7317-7437
C200-RF00041-AF465516.1/7307-7427,0.893001708598,0.896924228725,AF465516.1/7307-7427,genome,RF00041,200,True,turner,C200-RF00041-AF465516.1/7307-7427
C200-RF00041-AY302557.1/7274-7394,0.649974553003,0.753003029846,AY302557.1/7274-7394,genome,RF00041,200,True,turner,C200-RF00041-AY302557.1/7274-7394
C200-RF00041-AY302546.1/7274-7394,0.6149030736,0.830927889225,AY302546.1/7274-7394,genome,RF00041,200,True,turner,C200-RF00041-AY302546.1/7274-7394
C200-RF00041-AJ276224.1/7310-7431,0.70945598705,0.72240760187,AJ276224.1/7310-7431,genome,RF00041,200,True,turner,C200-RF00041-AJ276224.1/7310-7431
C200-RF00041-AF114383.1/7280-7400,0.665825827557,0.7671413645,AF114383.1/7280-7400,genome,RF00041,200,True,turner,C200-RF00041-AF114383.1/7280-7400
C200-RF00041-AF311939.1/7276-7397,0.851415967706,0.842947364493,AF311939.1/7276-7397,genome,RF00041,200,True,turner,C200-RF00041-AF311939.1/7276-7397
C200-RF00041-AY302553.1/7308-7428,0.740364379253,0.880986686208,AY302553.1/7308-7428,genome,RF00041,200,True,turner,C200-RF00041-AY302553.1/7308-7428
C200-RF00041-AY036578.1/7306-7426,0.708829380331,0.867461414234,AY036578.1/7306-7426,genome,RF00041,200,True,turner,C200-RF00041-AY036578.1/7306-7426
C200-RF00041-AF328683.1/7272-7392,0.687531431284,0.835305532597,AF328683.1/7272-7392,genome,RF00041,200,True,turner,C200-RF00041-AF328683.1/7272-7392
C200-RF00041-AF311938.1/7320-7445,0.703681964043,0.758644121781,AF311938.1/7320-7445,genome,RF00041,200,True,turner,C200-RF00041-AF311938.1/7320-7445
C200-RF00041-AF039205.1/7278-7398,0.755982134406,0.888150316229,AF039205.1/7278-7398,genome,RF00041,200,True,turner,C200-RF00041-AF039205.1/7278-7398
C200-RF00041-U16283.1/7297-7417,0.793078934048,0.910707714474,U16283.1/7297-7417,genome,RF00041,200,True,turner,C200-RF00041-U16283.1/7297-7417
C200-RF00041-D00627.1/7329-7452,0.735978850696,0.859014083648,D00627.1/7329-7452,genome,RF00041,200,True,turner,C200-RF00041-D00627.1/7329-7452
C200-RF00041-AJ245863.1/1369-1498,0.969292073637,0.847327394753,AJ245863.1/1369-1498,genome,RF00041,200,True,turner,C200-RF00041-AJ245863.1/1369-1498
C200-RF00041-AF524866.1/7334-7453,0.75210763364,0.800561568919,AF524866.1/7334-7453,genome,RF00041,200,True,turner,C200-RF00041-AF524866.1/7334-7453
C200-RF00041-AY302549.1/7306-7426,0.81679488161,0.941642200975,AY302549.1/7306-7426,genome,RF00041,200,True,turner,C200-RF00041-AY302549.1/7306-7426
C200-RF00041-AY302555.1/7300-7420,0.722402667966,0.791989786964,AY302555.1/7300-7420,genome,RF00041,200,True,turner,C200-RF00041-AY302555.1/7300-7420
C200-RF00041-D16364.1/7281-7401,0.648502257015,0.82099444974,D16364.1/7281-7401,genome,RF00041,200,True,turner,C200-RF00041-D16364.1/7281-7401
C200-RF00041-AY302551.1/7291-7412,0.747624320633,0.895565094746,AY302551.1/7291-7412,genome,RF00041,200,True,turner,C200-RF00041-AY302551.1/7291-7412
C200-RF00041-U57056.1/7280-7400,0.573255288292,0.669445351934,U57056.1/7280-7400,genome,RF00041,200,True,turner,C200-RF00041-U57056.1/7280-7400
C200-RF00041-X67706.1/7281-7402,0.75187132335,0.741648783213,X67706.1/7281-7402,genome,RF00041,200,True,turner,C200-RF00041-X67706.1/7281-7402
C200-RF00041-AJ577594.1/7312-7433,0.498417528358,0.652773495254,AJ577594.1/7312-7433,genome,RF00041,200,True,turner,C200-RF00041-AJ577594.1/7312-7433
C200-RF00041-AF231765.1/7280-7400,0.671051088264,0.816884488783,AF231765.1/7280-7400,genome,RF00041,200,True,turner,C200-RF00041-AF231765.1/7280-7400
C200-RF00041-S76772.1/7276-7397,0.39077988428,0.422100253046,S76772.1/7276-7397,genome,RF00041,200,True,turner,C200-RF00041-S76772.1/7276-7397
C200-RF00041-X92886.1/7332-7451,0.709699113143,0.747249553729,X92886.1/7332-7451,genome,RF00041,200,True,turner,C200-RF00041-X92886.1/7332-7451
C200-RF00041-AY302543.1/7296-7416,0.727296804984,0.796869897777,AY302543.1/7296-7416,genome,RF00041,200,True,turner,C200-RF00041-AY302543.1/7296-7416
C200-RF00041-AY302545.1/7315-7435,0.626218403239,0.638524178087,AY302545.1/7315-7435,genome,RF00041,200,True,turner,C200-RF00041-AY302545.1/7315-7435
C200-RF00041-AY302539.1/7289-7410,0.864928440037,0.817451237909,AY302539.1/7289-7410,genome,RF00041,200,True,turner,C200-RF00041-AY302539.1/7289-7410
C200-RF00041-AJ493062.2/7295-7415,0.477489947403,0.615910273141,AJ493062.2/7295-7415,genome,RF00041,200,True,turner,C200-RF00041-AJ493062.2/7295-7415
C200-RF00041-AY302552.1/7307-7427,0.538613972173,0.660034559771,AY302552.1/7307-7427,genome,RF00041,200,True,turner,C200-RF00041-AY302552.1/7307-7427
C200-RF00041-AF230973.1/7287-7416,0.872447090621,0.777916251695,AF230973.1/7287-7416,genome,RF00041,200,True,turner,C200-RF00041-AF230973.1/7287-7416
C200-RF00041-AY302560.1/7291-7411,0.509062791407,0.636790192561,AY302560.1/7291-7411,genome,RF00041,200,True,turner,C200-RF00041-AY302560.1/7291-7411
C200-RF00041-AY302542.1/7313-7437,0.429071857569,0.531360054046,AY302542.1/7313-7437,genome,RF00041,200,True,turner,C200-RF00041-AY302542.1/7313-7437
C200-RF00041-AF241359.1/7291-7411,0.725201754333,0.79432272429,AF241359.1/7291-7411,genome,RF00041,200,True,turner,C200-RF00041-AF241359.1/7291-7411
C200-RF00041-K02709.1/1396-1514,0.484014850147,0.668331069414,K02709.1/1396-1514,genome,RF00041,200,True,turner,C200-RF00041-K02709.1/1396-1514
C200-RF00041-AJ577589.1/7312-7433,0.716913645186,0.921311743266,AJ577589.1/7312-7433,genome,RF00041,200,True,turner,C200-RF00041-AJ577589.1/7312-7433
