instance-name,bp-accuracy-mfe,bp-accuracy-constraint,seq-id,dataset,fam-id,context-len,Asymmetric,energy-param,instance-name
C200-RF00048-AJ293918.1/4440-4500,0.657903509619,0.677306267346,AJ293918.1/4440-4500,genome,RF00048,200,True,turner,C200-RF00048-AJ293918.1/4440-4500
C200-RF00048-AF119795.2/4397-4457,0.735595307623,0.923930279312,AF119795.2/4397-4457,genome,RF00048,200,True,turner,C200-RF00048-AF119795.2/4397-4457
C200-RF00048-V01148.1/4439-4499,0.622644058663,0.974126100486,V01148.1/4439-4499,genome,RF00048,200,True,turner,C200-RF00048-V01148.1/4439-4499
C200-RF00048-AF201894.1/4325-4385,0.869012478086,0.949356404278,AF201894.1/4325-4385,genome,RF00048,200,True,turner,C200-RF00048-AF201894.1/4325-4385
C200-RF00048-AF114383.1/4363-4423,0.950288419681,0.949739079552,AF114383.1/4363-4423,genome,RF00048,200,True,turner,C200-RF00048-AF114383.1/4363-4423
C200-RF00048-AF311938.1/4403-4463,0.958238678628,0.94760926181,AF311938.1/4403-4463,genome,RF00048,200,True,turner,C200-RF00048-AF311938.1/4403-4463
C200-RF00048-U05876.1/4404-4464,0.902840377277,0.947474173242,U05876.1/4404-4464,genome,RF00048,200,True,turner,C200-RF00048-U05876.1/4404-4464
C200-RF00140-AAVS01000029.1/44999-45109,0.735588554477,0.896264329661,AAVS01000029.1/44999-45109,genome,RF00140,200,True,turner,C200-RF00140-AAVS01000029.1/44999-45109
C200-RF00140-CP000388.1/1197645-1197749,0.643518314044,0.685999163467,CP000388.1/1197645-1197749,genome,RF00140,200,True,turner,C200-RF00140-CP000388.1/1197645-1197749
C200-RF00140-AC202195.2/54176-54062,0.944898558845,0.997457963387,AC202195.2/54176-54062,genome,RF00140,200,True,turner,C200-RF00140-AC202195.2/54176-54062
C200-RF00140-CP000503.1/201038-201135,0.247400145303,0.714687815937,CP000503.1/201038-201135,genome,RF00140,200,True,turner,C200-RF00140-CP000503.1/201038-201135
C200-RF00140-BX950851.1/4490615-4490505,0.861285568801,0.997640542893,BX950851.1/4490615-4490505,genome,RF00140,200,True,turner,C200-RF00140-BX950851.1/4490615-4490505
C200-RF00140-CP000507.1/262573-262670,0.565660104907,0.995893849291,CP000507.1/262573-262670,genome,RF00140,200,True,turner,C200-RF00140-CP000507.1/262573-262670
C200-RF00140-AB032408.1/554-653,0.352047724014,0.981044199513,AB032408.1/554-653,genome,RF00140,200,True,turner,C200-RF00140-AB032408.1/554-653
C200-RF00140-CR378663.1/343377-343482,0.329778838489,0.0,CR378663.1/343377-343482,genome,RF00140,200,True,turner,C200-RF00140-CR378663.1/343377-343482
C200-RF00140-CP000436.1/76674-76792,0.904276601558,0.973069011821,CP000436.1/76674-76792,genome,RF00140,200,True,turner,C200-RF00140-CP000436.1/76674-76792
C200-RF00140-AE017340.1/2033365-2033265,0.522062512712,0.58067206475,AE017340.1/2033365-2033265,genome,RF00140,200,True,turner,C200-RF00140-AE017340.1/2033365-2033265
C200-RF00164-AY536760.3/1545-1587,0.607352491856,0.573898539988,AY536760.3/1545-1587,genome,RF00164,200,True,turner,C200-RF00164-AY536760.3/1545-1587
C200-RF00164-AF111997.1/1443-1485,0.517498254774,0.517498254774,AF111997.1/1443-1485,genome,RF00164,200,True,turner,C200-RF00164-AF111997.1/1443-1485
C200-RF00164-AJ278335.1/370-412,0.740936614396,0.740936614396,AJ278335.1/370-412,genome,RF00164,200,True,turner,C200-RF00164-AJ278335.1/370-412
C200-RF00164-Y15936.2/6871-6913,0.207116145066,0.224278659899,Y15936.2/6871-6913,genome,RF00164,200,True,turner,C200-RF00164-Y15936.2/6871-6913
C200-RF00164-AY188195.1/190-232,0.725776690771,0.70603307589,AY188195.1/190-232,genome,RF00164,200,True,turner,C200-RF00164-AY188195.1/190-232
C200-RF00164-AJ619580.1/109-151,0.779414417811,0.779414417811,AJ619580.1/109-151,genome,RF00164,200,True,turner,C200-RF00164-AJ619580.1/109-151
C200-RF00164-AY338174.1/29515-29557,0.496503015091,0.496503015091,AY338174.1/29515-29557,genome,RF00164,200,True,turner,C200-RF00164-AY338174.1/29515-29557
C200-RF00164-L06253.1/392-434,0.000132617081569,0.000132617081569,L06253.1/392-434,genome,RF00164,200,True,turner,C200-RF00164-L06253.1/392-434
C200-RF00164-AY179509.1/6505-6548,0.81872408228,0.805175404001,AY179509.1/6505-6548,genome,RF00164,200,True,turner,C200-RF00164-AY179509.1/6505-6548
C200-RF00164-AY641576.1/27283-27325,0.421440266033,0.421440266033,AY641576.1/27283-27325,genome,RF00164,200,True,turner,C200-RF00164-AY641576.1/27283-27325
C200-RF00171-X15511.1/2-163,0.573537013807,0.601684015753,X15511.1/2-163,genome,RF00171,200,True,turner,C200-RF00171-X15511.1/2-163
C200-RF00171-AY163842.1/2-137,0.00126956199508,0.0013102310294,AY163842.1/2-137,genome,RF00171,200,True,turner,C200-RF00171-AY163842.1/2-137
C200-RF00171-M25270.1/3-154,0.259103155752,0.19026868706,M25270.1/3-154,genome,RF00171,200,True,turner,C200-RF00171-M25270.1/3-154
C200-RF00171-X62493.1/2-182,0.411122371937,0.31623897698,X62493.1/2-182,genome,RF00171,200,True,turner,C200-RF00171-X62493.1/2-182
C200-RF00171-AY100482.1/2-169,0.425491380133,0.424836768232,AY100482.1/2-169,genome,RF00171,200,True,turner,C200-RF00171-AY100482.1/2-169
C200-RF00171-AJ249740.1/2-171,0.221983340428,0.171885632722,AJ249740.1/2-171,genome,RF00171,200,True,turner,C200-RF00171-AJ249740.1/2-171
C200-RF00171-M21958.1/2-168,0.387707497045,0.278011620601,M21958.1/2-168,genome,RF00171,200,True,turner,C200-RF00171-M21958.1/2-168
C200-RF00171-X85215.2/2-146,0.164819472445,0.18913890781,X85215.2/2-146,genome,RF00171,200,True,turner,C200-RF00171-X85215.2/2-146
C200-RF00171-U80935.1/2-169,0.299375238337,0.303528812668,U80935.1/2-169,genome,RF00171,200,True,turner,C200-RF00171-U80935.1/2-169
C200-RF00175-AY161889.1/12-52,0.62341220801,0.62341220801,AY161889.1/12-52,genome,RF00175,200,True,turner,C200-RF00175-AY161889.1/12-52
C200-RF00175-AF170549.1/642-681,0.000369319417753,0.000369319417753,AF170549.1/642-681,genome,RF00175,200,True,turner,C200-RF00175-AF170549.1/642-681
C200-RF00175-AF086817.1/693-733,0.198830867391,0.197119329888,AF086817.1/693-733,genome,RF00175,200,True,turner,C200-RF00175-AF086817.1/693-733
C200-RF00175-AF005495.1/41-80,0.00432771529942,0.00432771529942,AF005495.1/41-80,genome,RF00175,200,True,turner,C200-RF00175-AF005495.1/41-80
C200-RF00175-AF443084.1/69-109,0.0332075652851,0.0322501280163,AF443084.1/69-109,genome,RF00175,200,True,turner,C200-RF00175-AF443084.1/69-109
C200-RF00175-AY161886.1/12-51,0.780457840509,0.780457840509,AY161886.1/12-51,genome,RF00175,200,True,turner,C200-RF00175-AY161886.1/12-51
C200-RF00175-AJ291718.1/701-741,0.00342334430425,0.00342334430425,AJ291718.1/701-741,genome,RF00175,200,True,turner,C200-RF00175-AJ291718.1/701-741
C200-RF00175-AF286233.1/39-78,0.62294105928,0.632376239918,AF286233.1/39-78,genome,RF00175,200,True,turner,C200-RF00175-AF286233.1/39-78
C200-RF00175-U26546.1/74-113,0.0967617883017,0.0967617883017,U26546.1/74-113,genome,RF00175,200,True,turner,C200-RF00175-U26546.1/74-113
C200-RF00175-AF110974.1/184-223,0.115195092007,0.111676051334,AF110974.1/184-223,genome,RF00175,200,True,turner,C200-RF00175-AF110974.1/184-223
C200-RF00176-M21958.1/4686-4776,0.490008391953,0.490008391953,M21958.1/4686-4776,genome,RF00176,200,True,turner,C200-RF00176-M21958.1/4686-4776
C200-RF00176-M59050.1/503-592,0.794649271764,0.794649271764,M59050.1/503-592,genome,RF00176,200,True,turner,C200-RF00176-M59050.1/503-592
C200-RF00176-M59048.1/489-578,0.773411041119,0.773411041119,M59048.1/489-578,genome,RF00176,200,True,turner,C200-RF00176-M59048.1/489-578
C200-RF00176-D00719.1/409-499,0.354247896948,0.354247896948,D00719.1/409-499,genome,RF00176,200,True,turner,C200-RF00176-D00719.1/409-499
C200-RF00176-AJ249740.1/4679-4770,0.642264518443,0.726604192095,AJ249740.1/4679-4770,genome,RF00176,200,True,turner,C200-RF00176-AJ249740.1/4679-4770
C200-RF00176-AY100482.1/4675-4766,0.663633129718,0.72392739314,AY100482.1/4675-4766,genome,RF00176,200,True,turner,C200-RF00176-AY100482.1/4675-4766
C200-RF00176-U16703.1/325-416,0.429558718538,0.429558718538,U16703.1/325-416,genome,RF00176,200,True,turner,C200-RF00176-U16703.1/325-416
C200-RF00176-S64508.1/531-622,0.575116953864,0.653508419922,S64508.1/531-622,genome,RF00176,200,True,turner,C200-RF00176-S64508.1/531-622
C200-RF00176-X51456.1/2110-2200,0.302105968813,0.329672286375,X51456.1/2110-2200,genome,RF00176,200,True,turner,C200-RF00176-X51456.1/2110-2200
C200-RF00176-M18056.1/306-396,0.684554348089,0.683381426548,M18056.1/306-396,genome,RF00176,200,True,turner,C200-RF00176-M18056.1/306-396
C200-RF00182-AF201929.1/20093-20221,0.854905679027,0.827603730431,AF201929.1/20093-20221,genome,RF00182,200,True,turner,C200-RF00182-AF201929.1/20093-20221
C200-RF00182-AF220295.1/20004-20132,0.295245432452,0.361505454872,AF220295.1/20004-20132,genome,RF00182,200,True,turner,C200-RF00182-AF220295.1/20004-20132
C200-RF00182-AF208066.1/20090-20218,0.854917996483,0.827595574925,AF208066.1/20090-20218,genome,RF00182,200,True,turner,C200-RF00182-AF208066.1/20090-20218
C200-RF00182-AF029248.1/20255-20383,0.840045408906,0.815309201118,AF029248.1/20255-20383,genome,RF00182,200,True,turner,C200-RF00182-AF029248.1/20255-20383
C200-RF00182-M61144.1/2921-3049,0.331279517404,0.351973821192,M61144.1/2921-3049,genome,RF00182,200,True,turner,C200-RF00182-M61144.1/2921-3049
C200-RF00182-AF391542.1/20004-20132,0.440316586376,0.537643120711,AF391542.1/20004-20132,genome,RF00182,200,True,turner,C200-RF00182-AF391542.1/20004-20132
C200-RF00182-AF207902.1/20093-20221,0.854905679027,0.827603730431,AF207902.1/20093-20221,genome,RF00182,200,True,turner,C200-RF00182-AF207902.1/20093-20221
C200-RF00182-X51939.1/6955-7083,0.856186351053,0.828289519213,X51939.1/6955-7083,genome,RF00182,200,True,turner,C200-RF00182-X51939.1/6955-7083
C200-RF00182-AF391541.1/20004-20132,0.440316586376,0.537643120711,AF391541.1/20004-20132,genome,RF00182,200,True,turner,C200-RF00182-AF391541.1/20004-20132
C200-RF00182-AF208067.1/20246-20374,0.840045408906,0.815309201118,AF208067.1/20246-20374,genome,RF00182,200,True,turner,C200-RF00182-AF208067.1/20246-20374
C200-RF00184-AF111193.1/6358-6411,0.597154928529,0.597154928529,AF111193.1/6358-6411,genome,RF00184,200,True,turner,C200-RF00184-AF111193.1/6358-6411
C200-RF00184-AY512654.1/990-1043,0.540439328117,0.540439328117,AY512654.1/990-1043,genome,RF00184,200,True,turner,C200-RF00184-AY512654.1/990-1043
C200-RF00184-AF272736.2/6358-6411,0.614823937482,0.614823937482,AF272736.2/6358-6411,genome,RF00184,200,True,turner,C200-RF00184-AF272736.2/6358-6411
C200-RF00184-X72214.1/6355-6408,0.383415540997,0.383415540997,X72214.1/6355-6408,genome,RF00184,200,True,turner,C200-RF00184-X72214.1/6355-6408
C200-RF00185-AF310153.1/295-377,0.0230271571138,0.0273447490727,AF310153.1/295-377,genome,RF00185,200,True,turner,C200-RF00185-AF310153.1/295-377
C200-RF00185-AY585243.1/10869-10968,0.857345041707,0.802093488592,AY585243.1/10869-10968,genome,RF00185,200,True,turner,C200-RF00185-AY585243.1/10869-10968
C200-RF00185-AF310147.1/373-455,0.68864935091,0.768727593291,AF310147.1/373-455,genome,RF00185,200,True,turner,C200-RF00185-AF310147.1/373-455
C200-RF00185-AF306516.1/477-576,0.848602414737,0.792041403663,AF306516.1/477-576,genome,RF00185,200,True,turner,C200-RF00185-AF306516.1/477-576
C200-RF00185-AB074761.1/10643-10735,0.249209732617,0.224683153718,AB074761.1/10643-10735,genome,RF00185,200,True,turner,C200-RF00185-AB074761.1/10643-10735
C200-RF00185-AY688948.1/10964-11057,0.971353904707,0.970903780117,AY688948.1/10964-11057,genome,RF00185,200,True,turner,C200-RF00185-AY688948.1/10964-11057
C200-RF00185-AF289029.1/10573-10665,0.68796887647,0.740822772356,AF289029.1/10573-10665,genome,RF00185,200,True,turner,C200-RF00185-AF289029.1/10573-10665
C200-RF00185-AY326414.1/369-467,0.696864104832,0.734370902494,AY326414.1/369-467,genome,RF00185,200,True,turner,C200-RF00185-AY326414.1/369-467
C200-RF00185-AF069076.1/10878-10977,0.850999658424,0.797964274524,AF069076.1/10878-10977,genome,RF00185,200,True,turner,C200-RF00185-AF069076.1/10878-10977
C200-RF00185-AB185914.2/10936-11029,0.932330760237,0.943652324244,AB185914.2/10936-11029,genome,RF00185,200,True,turner,C200-RF00185-AB185914.2/10936-11029
C200-RF00192-K02120.1/628-682,0.30038553387,0.264091107253,K02120.1/628-682,genome,RF00192,200,True,turner,C200-RF00192-K02120.1/628-682
C200-RF00192-AF257515.1/629-683,0.060602457335,0.0589250564926,AF257515.1/629-683,genome,RF00192,200,True,turner,C200-RF00192-AF257515.1/629-683
C200-RF00192-D00647.1/629-683,0.260579342911,0.296859251589,D00647.1/629-683,genome,RF00192,200,True,turner,C200-RF00192-D00647.1/629-683
C200-RF00192-M10987.1/418-472,0.356545859501,0.338444366985,M10987.1/418-472,genome,RF00192,200,True,turner,C200-RF00192-M10987.1/418-472
C200-RF00192-AF033818.1/418-472,0.356545859501,0.338444366985,AF033818.1/418-472,genome,RF00192,200,True,turner,C200-RF00192-AF033818.1/418-472
C200-RF00193-AF260651.1/18986-19259,0.530334898048,0.532583552671,AF260651.1/18986-19259,genome,RF00193,200,True,turner,C200-RF00193-AF260651.1/18986-19259
C200-RF00193-Y18370.1/1695-1968,0.695169775692,0.692353342488,Y18370.1/1695-1968,genome,RF00193,200,True,turner,C200-RF00193-Y18370.1/1695-1968
C200-RF00193-AY340974.1/19024-19296,0.41498871214,0.418486038814,AY340974.1/19024-19296,genome,RF00193,200,True,turner,C200-RF00193-AY340974.1/19024-19296
C200-RF00193-Y18371.1/1831-2104,0.5378889663,0.53914755684,Y18371.1/1831-2104,genome,RF00193,200,True,turner,C200-RF00193-Y18371.1/1831-2104
C200-RF00193-U35119.1/4206-4477,0.497883700302,0.426910957752,U35119.1/4206-4477,genome,RF00193,200,True,turner,C200-RF00193-U35119.1/4206-4477
C200-RF00193-AB046398.1/19030-19302,0.449023833507,0.448954388497,AB046398.1/19030-19302,genome,RF00193,200,True,turner,C200-RF00193-AB046398.1/19030-19302
C200-RF00193-AF001623.1/18977-19249,0.484607460196,0.485575739036,AF001623.1/18977-19249,genome,RF00193,200,True,turner,C200-RF00193-AF001623.1/18977-19249
C200-RF00193-U35120.1/2484-2755,0.477864732246,0.437566408864,U35120.1/2484-2755,genome,RF00193,200,True,turner,C200-RF00193-U35120.1/2484-2755
C200-RF00193-AY170468.1/19021-19293,0.435197720197,0.438451422418,AY170468.1/19021-19293,genome,RF00193,200,True,turner,C200-RF00193-AY170468.1/19021-19293
C200-RF00194-AB080733.1/1417-1484,0.549243730093,0.549243730093,AB080733.1/1417-1484,genome,RF00194,200,True,turner,C200-RF00194-AB080733.1/1417-1484
C200-RF00194-AB003353.1/1417-1484,0.643966087219,0.643966087219,AB003353.1/1417-1484,genome,RF00194,200,True,turner,C200-RF00194-AB003353.1/1417-1484
C200-RF00194-D50677.1/1417-1484,0.633257931717,0.621936897374,D50677.1/1417-1484,genome,RF00194,200,True,turner,C200-RF00194-D50677.1/1417-1484
C200-RF00194-AB080198.1/1417-1484,0.5237771623,0.5237771623,AB080198.1/1417-1484,genome,RF00194,200,True,turner,C200-RF00194-AB080198.1/1417-1484
C200-RF00194-AB047330.1/9674-9741,0.660651242924,0.645389412759,AB047330.1/9674-9741,genome,RF00194,200,True,turner,C200-RF00194-AB047330.1/9674-9741
C200-RF00194-AB072383.1/1417-1484,0.645281406111,0.606591706837,AB072383.1/1417-1484,genome,RF00194,200,True,turner,C200-RF00194-AB072383.1/1417-1484
C200-RF00194-X05259.1/3294-3361,0.577253804404,0.577253804404,X05259.1/3294-3361,genome,RF00194,200,True,turner,C200-RF00194-X05259.1/3294-3361
C200-RF00194-L19420.1/1530-1597,0.612887904614,0.612887904614,L19420.1/1530-1597,genome,RF00194,200,True,turner,C200-RF00194-L19420.1/1530-1597
C200-RF00194-AB003349.1/1417-1484,0.653213759273,0.639208920543,AB003349.1/1417-1484,genome,RF00194,200,True,turner,C200-RF00194-AB003349.1/1417-1484
C200-RF00194-AY258323.1/9674-9741,0.611631083762,0.611631083762,AY258323.1/9674-9741,genome,RF00194,200,True,turner,C200-RF00194-AY258323.1/9674-9741
C200-RF00196-M36391.1/2-36,0.939104881646,0.939104881646,M36391.1/2-36,genome,RF00196,200,True,turner,C200-RF00196-M36391.1/2-36
C200-RF00196-M28375.1/1-35,0.936010226729,0.936010226729,M28375.1/1-35,genome,RF00196,200,True,turner,C200-RF00196-M28375.1/1-35
C200-RF00196-X00819.1/1-35,0.832837641465,0.832837641465,X00819.1/1-35,genome,RF00196,200,True,turner,C200-RF00196-X00819.1/1-35
C200-RF00196-L00163.1/1-35,0.882096181467,0.882096181467,L00163.1/1-35,genome,RF00196,200,True,turner,C200-RF00196-L00163.1/1-35
C200-RF00196-M35975.1/2-36,0.901849313338,0.901849313338,M35975.1/2-36,genome,RF00196,200,True,turner,C200-RF00196-M35975.1/2-36
C200-RF00196-V00044.1/1-35,0.93823654472,0.93823654472,V00044.1/1-35,genome,RF00196,200,True,turner,C200-RF00196-V00044.1/1-35
C200-RF00214-M84475.1/1968-2057,0.475061122838,0.401377908808,M84475.1/1968-2057,genome,RF00214,200,True,turner,C200-RF00214-M84475.1/1968-2057
C200-RF00214-X13818.1/316-408,0.679070566903,0.5766116805,X13818.1/316-408,genome,RF00214,200,True,turner,C200-RF00214-X13818.1/316-408
C200-RF00214-AF305091.1/1768-1857,0.560848713579,0.395499999669,AF305091.1/1768-1857,genome,RF00214,200,True,turner,C200-RF00214-AF305091.1/1768-1857
C200-RF00214-V01170.1/3359-3448,0.568510143461,0.510706358951,V01170.1/3359-3448,genome,RF00214,200,True,turner,C200-RF00214-V01170.1/3359-3448
C200-RF00214-K03523.1/182-271,0.417578372418,0.309150266264,K03523.1/182-271,genome,RF00214,200,True,turner,C200-RF00214-K03523.1/182-271
C200-RF00214-AF307951.1/1793-1882,0.433714476442,0.450038192903,AF307951.1/1793-1882,genome,RF00214,200,True,turner,C200-RF00214-AF307951.1/1793-1882
C200-RF00214-J02295.1/297-386,0.541686102597,0.427094778903,J02295.1/297-386,genome,RF00214,200,True,turner,C200-RF00214-J02295.1/297-386
C200-RF00214-K00928.1/783-870,0.0487084817734,0.0403967973689,K00928.1/783-870,genome,RF00214,200,True,turner,C200-RF00214-K00928.1/783-870
C200-RF00214-AF307952.1/1793-1882,0.447449326393,0.427768376715,AF307952.1/1793-1882,genome,RF00214,200,True,turner,C200-RF00214-AF307952.1/1793-1882
C200-RF00214-L29199.1/784-873,0.124908149108,0.102411379522,L29199.1/784-873,genome,RF00214,200,True,turner,C200-RF00214-L29199.1/784-873
C200-RF00215-Z68899.1/543-611,0.355560440396,0.406690031097,Z68899.1/543-611,genome,RF00215,200,True,turner,C200-RF00215-Z68899.1/543-611
